HIOS Plan ID,Plan Marketing Name,HIOS Product ID,Market Coverage,Dental Only Plan,Network ID,Service Area ID,Formulary ID,New\Existing Plan,Plan Type,Level of Coverage,Unique Plan Design,QHP\Non QHP,Notice Required for Pregnancy,Is a Referral Required for Specialist,Specialist s  Requiring a Referral,Plan Level Exclusions,Limited Cost Sharing Plan Variation   Est Advanced Payment,Child Only Offering,Child Only Plan ID,Wellness Program Offered,Disease Management Programs Offered,EHB Apportionment for Pediatric Dental,Guaranteed vs  Estimated Rate,Plan Effective Date,Plan Expiration Date,Out of Country Coverage,Out of Country Coverage Description,Out of Service Area Coverage,Out of Service Area Coverage Description,National Network,Enrollment Payment URL,Life Cycle Status Name,EHB Percent of Total Premium,Does this plan offer Composite Rating,Design Type,Plan Published Indicator
66252TX0030011,CHRISTUS Bronze,66252TX003,Individual,No,TXN001,TXS011,TXF003,Existing,HMO,Expanded Bronze,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,Diabetes,,,2024-01-01,2024-12-31,Yes,Emergency Services,No,,No,https://ssoprod.healthplan.com/sp/ACS.saml2,Published,100.00,No,Not Applicable,Yes
66252TX0070001,CHRISTUS Gold,66252TX007,Individual,No,TXN001,TXS001,TXF005,Existing,HMO,Gold,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,Diabetes,,,2024-01-01,2024-12-31,Yes,Emergency Services,No,,No,https://ssoprod.healthplan.com/sp/ACS.saml2,Published,100.00,No,Not Applicable,Yes
66252TX0070010,CHRISTUS Gold,66252TX007,Individual,No,TXN001,TXS010,TXF005,Existing,HMO,Gold,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,Diabetes,,,2024-01-01,2024-12-31,Yes,Emergency Services,No,,No,https://ssoprod.healthplan.com/sp/ACS.saml2,Published,100.00,No,Not Applicable,Yes
66252TX0140009,CHRISTUS Bronze Plus,66252TX014,Individual,No,TXN001,TXS009,TXF003,Existing,HMO,Expanded Bronze,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,Diabetes,,,2024-01-01,2024-12-31,Yes,Emergency Services,No,,No,https://ssoprod.healthplan.com/sp/ACS.saml2,Published,91.42,No,Not Applicable,Yes
33602TX0870227,Blue Advantage Plus Silver 605,33602TX087,Individual,No,TXN001,TXS091,TXF033,Existing,POS,Silver,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Not Applicable,Yes
33602TX0870228,Blue Advantage Plus Silver 605,33602TX087,Individual,No,TXN001,TXS101,TXF033,Existing,POS,Silver,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Not Applicable,Yes
66252TX0160012,CHRISTUS Silver,66252TX016,Individual,No,TXN001,TXS012,TXF007,Existing,HMO,Silver,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,Diabetes,,,2024-01-01,2024-12-31,Yes,Emergency Services,No,,No,https://ssoprod.healthplan.com/sp/ACS.saml2,Published,100.00,No,Not Applicable,Yes
33602TX0870235,Blue Advantage Plus Silver 605,33602TX087,Individual,No,TXN001,TXS171,TXF033,Existing,POS,Silver,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Not Applicable,Yes
66252TX0240007,CHRISTUS Platinum,66252TX024,Individual,No,TXN001,TXS007,TXF006,Existing,HMO,Platinum,No,Off the Exchange,No,No,,,0.00,Allows Adult and Child-Only,,No,Diabetes,,,2024-01-01,2024-12-31,Yes,Emergency Services,No,,No,https://ssoprod.healthplan.com/sp/ACS.saml2,Published,100.00,No,Not Applicable,Yes
58840TX0120051,Gold S: Aetna network of doctors + $0 walk-in clinic + $0 Virtual Care options 24/7 + Ped Dental,58840TX012,Individual,No,TXN001,TXS001,TXF146,Existing,HMO,Gold,Yes,Off the Exchange,No,No,,,0.00,Allows Adult and Child-Only,,Yes,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,No,,No,Except for Emergencies,No,https://aetnacvshealth.softheon.com/ssogateway/v2/sso/signon?keyPath=AccountManagement,Published,99.48,No,Design 1,Yes
33602TX0460950,Blue Advantage Gold HMO 706,33602TX046,Individual,No,TXN001,TXS241,TXF027,Existing,HMO,Gold,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Design 1,Yes
33602TX0460966,Blue Advantage Silver HMO 705,33602TX046,Individual,No,TXN001,TXS141,TXF030,Existing,HMO,Silver,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Design 1,Yes
33602TX0461061,Blue Advantage Gold HMO 206,33602TX046,Individual,No,TXN001,TXS251,TXF024,Existing,HMO,Gold,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Not Applicable,Yes
66252TX0280001,CHRISTUS Standard Silver,66252TX028,Individual,No,TXN001,TXS001,TXF008,Existing,HMO,Silver,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,Diabetes,,,2024-01-01,2024-12-31,Yes,Emergency Services,No,,No,https://ssoprod.healthplan.com/sp/ACS.saml2,Published,100.00,No,Design 1,Yes
66252TX0280011,CHRISTUS Standard Silver,66252TX028,Individual,No,TXN001,TXS011,TXF008,Existing,HMO,Silver,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,Diabetes,,,2024-01-01,2024-12-31,Yes,Emergency Services,No,,No,https://ssoprod.healthplan.com/sp/ACS.saml2,Published,100.00,No,Design 1,Yes
98809TX0600145,UHC Choice Gold 3000-4,98809TX060,Small Group,No,TXN002,TXS002,TXF002,Existing,EPO,Gold,Yes,Off the Exchange,No,No,,,,Allows Adult and Child-Only,,No,"Heart Disease,Diabetes,Pregnancy",,,2024-01-01,2024-12-31,No,,No,,Yes,N/A,Published,,No,,Yes
33602TX0461060,Blue Advantage Bronze HMO 302,33602TX046,Individual,No,TXN001,TXS261,TXF021,Existing,HMO,Expanded Bronze,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Not Applicable,Yes
98809TX0600154,UHC Choice Platinum 500-7,98809TX060,Small Group,No,TXN002,TXS002,TXF002,Existing,EPO,Platinum,Yes,Off the Exchange,No,No,,,,Allows Adult and Child-Only,,No,"Heart Disease,Diabetes,Pregnancy",,,2024-01-01,2024-12-31,No,,No,,Yes,N/A,Published,,No,,Yes
33602TX0461087,MyBlue Health Bronze 806,33602TX046,Individual,No,TXN008,TXS038,TXF031,New,HMO,Expanded Bronze,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Design 1,Yes
33602TX0461088,MyBlue Health Gold 808,33602TX046,Individual,No,TXN008,TXS038,TXF027,New,HMO,Gold,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Design 1,Yes
33602TX0870239,Blue Advantage Plus Silver 605,33602TX087,Individual,No,TXN001,TXS211,TXF033,Existing,POS,Silver,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Not Applicable,Yes
33602TX0870241,Blue Advantage Plus Silver 605,33602TX087,Individual,No,TXN001,TXS231,TXF033,Existing,POS,Silver,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Not Applicable,Yes
33602TX0870243,Blue Advantage Plus Silver 605,33602TX087,Individual,No,TXN001,TXS251,TXF033,Existing,POS,Silver,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Not Applicable,Yes
33602TX0870244,Blue Advantage Plus Silver 605,33602TX087,Individual,No,TXN001,TXS261,TXF033,Existing,POS,Silver,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Not Applicable,Yes
33602TX0870245,Blue Advantage Plus Silver 605,33602TX087,Individual,No,TXN001,TXS271,TXF033,Existing,POS,Silver,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Not Applicable,Yes
33602TX0870247,Blue Advantage Plus Silver 705,33602TX087,Individual,No,TXN001,TXS031,TXF029,Existing,POS,Silver,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Design 1,Yes
98809TX0600185,UHC Choice Gold 4500-5,98809TX060,Small Group,No,TXN002,TXS002,TXF002,Existing,EPO,Gold,Yes,Off the Exchange,No,No,,,,Allows Adult and Child-Only,,No,"Heart Disease,Diabetes,Pregnancy",,,2024-01-01,2024-12-31,No,,No,,Yes,N/A,Published,,No,,Yes
33602TX0870248,Blue Advantage Plus Silver 705,33602TX087,Individual,No,TXN001,TXS041,TXF029,Existing,POS,Silver,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Design 1,Yes
33602TX0870249,Blue Advantage Plus Silver 705,33602TX087,Individual,No,TXN001,TXS051,TXF029,Existing,POS,Silver,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Design 1,Yes
33602TX0870250,Blue Advantage Plus Silver 705,33602TX087,Individual,No,TXN001,TXS061,TXF029,Existing,POS,Silver,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Design 1,Yes
33602TX0870251,Blue Advantage Plus Silver 705,33602TX087,Individual,No,TXN001,TXS071,TXF029,Existing,POS,Silver,No,Both,No,No,,,0.00,Allows Adult and Child-Only,,No,"Asthma,Heart Disease,Depression,Diabetes,Pain Management,Pregnancy,High Blood Pressure & High Cholesterol,Low Back Pain",,,2024-01-01,2024-12-31,Yes,"No coverage for any services, supplies or drugs received by a Member outside of the United States, except for Emergency Care",Yes,Coverage outside our service area is available for Emergency and Urgent Care services only.,No,https://apply.bcbstx.com/retailshoppingcart/TX/exchange_referred,Published,100.00,No,Design 1,Yes
